,Unnamed: 0,chicagolocaltime,TimeTag,IDCode,ConfigCount,State,Frequency,DFrequency,Magnitude01,Angle01,Magnitude02,Angle02,Magnitude03,Angle03,Magnitude04,Angle04,Magnitude05,Angle05,Magnitude06,Angle06,Magnitude07,Angle07,Magnitude08,Angle08,Magnitude09,Angle09,Magnitude10,Angle10,Magnitude11,Angle11,Magnitude12,Angle12,Magnitude13,Angle13,Magnitude14,Angle14,Magnitude15,Angle15,Magnitude16,Angle16,DIModule01
295,295,2014-01-28 18:00:18.500000000,2014-01-28 23:00:18.500000000,8,22,4096,60.04,-0.001,24765.005350000003,20.397297506657303,24819.93697,-99.71184508661716,24902.334400000003,140.20850204646376,0,0,0,0,0,0,420.22368000000006,-28.470272840050608,439.90736,-146.0755898686034,455.01344000000006,91.02007533448256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,296,2014-01-28 18:00:18.517000000,2014-01-28 23:00:18.517000000,8,22,4096,60.038,-0.002,24765.005350000003,20.64939893651487,24819.93697,-99.46547323471091,24902.334400000003,140.45487389837,0,0,0,0,0,0,419.7659200000001,-28.252548877900896,439.4496,-145.77192223718404,455.4712,91.2549880304862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,297,2014-01-28 18:00:18.533000000,2014-01-28 23:00:18.533000000,8,22,4096,60.041,0.003,24765.005350000003,20.890041210469818,24819.93697,-99.21337180485337,24911.489670000003,140.70697532822757,0,0,0,0,0,0,419.30816,-28.052013649605108,439.90736,-145.44533629395949,455.92896,91.46698241468462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,298,2014-01-28 18:00:18.550000000,2014-01-28 23:00:18.550000000,8,22,4096,60.042,0.001,24765.005350000003,21.12495390647345,24819.93697,-98.9727295308984,24902.334400000003,140.9361584462799,0,0,0,0,0,0,421.1392,-27.65094319301353,442.19616,-145.101561616881,457.7600000000001,91.73627257839613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,299,2014-01-28 18:00:18.567000000,2014-01-28 23:00:18.567000000,8,22,4096,60.04,-0.002,24765.005350000003,21.37705533633101,24829.09224,-98.74354641284609,24902.334400000003,141.16534156433224,0,0,0,0,0,0,423.88576000000006,-27.662402348916142,441.28064000000006,-144.99269963580613,459.59104,92.2060979704034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,300,2014-01-28 18:00:18.583000000,2014-01-28 23:00:18.583000000,8,22,4096,60.04,0.0,24765.005350000003,21.61769761028596,24819.93697,-98.50290413889114,24902.334400000003,141.4174429941898,0,0,0,0,0,0,421.59696,-27.312898093886343,440.82288000000005,-144.79216440751034,457.30224,92.2863120617217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,301,2014-01-28 18:00:18.600000000,2014-01-28 23:00:18.600000000,8,22,4096,60.04,0.0,24765.005350000003,21.869799040143523,24819.93697,-98.25080270903358,24902.334400000003,141.66954442404736,0,0,0,0,0,0,421.1392,-27.13528117739579,439.90736,-144.60308833511718,456.38672,92.4983064459201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,302,2014-01-28 18:00:18.617000000,2014-01-28 23:00:18.617000000,8,22,4096,60.039,-0.001,24765.005350000003,22.104711736147163,24819.93697,-98.00443085712732,24911.489670000003,141.9159162759536,0,0,0,0,0,0,420.68144,-26.820154390073835,439.90736,-144.32233901550308,456.38672,92.73894871987504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,303,2014-01-28 18:00:18.633000000,2014-01-28 23:00:18.633000000,8,22,4096,60.039,0.0,24765.005350000003,22.3396244321508,24819.93697,-97.76378858317236,24911.489670000003,142.15655854990857,0,0,0,0,0,0,419.7659200000001,-26.7227515649016,438.99184,-144.09315589745074,455.92896,92.93948394817085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,304,2014-01-28 18:00:18.650000000,2014-01-28 23:00:18.650000000,8,22,4096,60.04,0.001,24765.005350000003,22.57453712815444,24819.93697,-97.53460546512004,24911.489670000003,142.3857416679609,0,0,0,0,0,0,419.7659200000001,-26.361788153969176,439.4496,-143.84105446759318,455.4712,93.14574875441792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,305,2014-01-28 18:00:18.667000000,2014-01-28 23:00:18.667000000,8,22,4096,60.041,0.001,24765.005350000003,22.826638558012,24829.09224,-97.28250403526248,24911.489670000003,142.63784309781846,0,0,0,0,0,0,417.93488,-26.201359971332547,438.53408,-143.6405192392974,454.09792,93.24888115754148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,306,2014-01-28 18:00:18.683000000,2014-01-28 23:00:18.683000000,8,22,4096,60.04,-0.001,24765.005350000003,23.05582167606433,24819.93697,-97.06478007311276,24902.334400000003,142.85556705996817,0,0,0,0,0,0,418.8504,-25.73153457932528,440.3651200000001,-143.35404034173197,455.01344000000006,93.53536005510688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,307,2014-01-28 18:00:18.700000000,2014-01-28 23:00:18.700000000,8,22,4096,60.037,-0.003,24765.005350000003,23.29646395001928,24819.93697,-96.82413779915782,24902.334400000003,143.10766848982573,0,0,0,0,0,0,420.22368000000006,-25.67423879981219,439.90736,-143.13058680163095,456.38672,93.83902768652624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,308,2014-01-28 18:00:18.717000000,2014-01-28 23:00:18.717000000,8,22,4096,60.038,0.001,24765.005350000003,23.525647068071603,24819.93697,-96.58349552520288,24911.489670000003,143.33685160787806,0,0,0,0,0,0,422.9702400000001,-25.284627499123232,442.65392,-142.70086845528283,459.13328,94.3088530785335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,309,2014-01-28 18:00:18.733000000,2014-01-28 23:00:18.733000000,8,22,4096,60.04,0.002,24765.005350000003,23.76628934202655,24819.93697,-96.34285325124792,24911.489670000003,143.577493881833,0,0,0,0,0,0,421.1392,-25.210142985756224,442.19616,-142.41438955771744,459.59104,94.32604181238744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,310,2014-01-28 18:00:18.750000000,2014-01-28 23:00:18.750000000,8,22,4096,60.041,0.001,24765.005350000003,24.006931615981493,24819.93697,-96.10221097729296,24902.334400000003,143.81813615578795,0,0,0,0,0,0,418.8504,-25.015337335411743,440.3651200000001,-142.34563462230173,456.84448,94.43490379346228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,311,2014-01-28 18:00:18.767000000,2014-01-28 23:00:18.767000000,8,22,4096,60.04,-0.001,24765.005350000003,24.24757388993644,24819.93697,-95.86156870333804,24902.334400000003,144.0587784297429,0,0,0,0,0,0,420.22368000000006,-24.751776749651565,440.3651200000001,-142.14509939400594,456.84448,94.75576015873555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,312,2014-01-28 18:00:18.783000000,2014-01-28 23:00:18.783000000,8,22,4096,60.04,0.0,24765.005350000003,24.488216163891387,24819.93697,-95.62092642938308,24902.334400000003,144.29942070369785,0,0,0,0,0,0,420.68144,-24.465297852086152,441.28064000000006,-141.93310500980755,457.30224,94.98494327678787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,313,2014-01-28 18:00:18.800000000,2014-01-28 23:00:18.800000000,8,22,4096,60.041,0.001,24765.005350000003,24.73458801579764,24819.93697,-95.37455457747684,24902.334400000003,144.55725171150667,0,0,0,0,0,0,419.7659200000001,-24.37362460486522,440.3651200000001,-141.7153810476578,456.84448,95.15683061532712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,314,2014-01-28 18:00:18.817000000,2014-01-28 23:00:18.817000000,8,22,4096,60.042,0.001,24765.005350000003,24.9866894456552,24819.93697,-95.12245314761928,24902.334400000003,144.80935314136428,0,0,0,0,0,0,418.8504,-24.0814161293485,439.90736,-141.4346317280437,455.92896,95.3459066877203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,315,2014-01-28 18:00:18.833000000,2014-01-28 23:00:18.833000000,8,22,4096,60.043,0.001,24765.005350000003,25.23879087551277,24819.93697,-94.87035171776172,24911.489670000003,145.05572499327053,0,0,0,0,0,0,417.47712,-24.064227395494576,437.61856000000006,-141.2111781879427,455.4712,95.6266560073344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,316,2014-01-28 18:00:18.850000000,2014-01-28 23:00:18.850000000,8,22,4096,60.042,-0.001,24765.005350000003,25.48516272741902,24819.93697,-94.62397986585546,24902.334400000003,145.29636726722546,0,0,0,0,0,0,415.18832,-23.651697783000383,438.07632,-140.98199506989036,453.1824,95.638115163237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,317,2014-01-28 18:00:18.867000000,2014-01-28 23:00:18.867000000,8,22,4096,60.038,-0.004,24765.005350000003,25.725805001373963,24819.93697,-94.39479674780311,24902.334400000003,145.53700954118042,0,0,0,0,0,0,417.93488,-23.285004794116656,440.3651200000001,-140.5809246132988,456.38672,96.0449151977799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,318,2014-01-28 18:00:18.883000000,2014-01-28 23:00:18.883000000,8,22,4096,60.039,0.001,24765.005350000003,25.96644727532891,24819.93697,-94.14269531794557,24902.334400000003,145.77765181513536,0,0,0,0,0,0,418.8504,-22.843827291865924,442.19616,-140.380389385003,455.92896,96.24545042607568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,319,2014-01-28 18:00:18.900000000,2014-01-28 23:00:18.900000000,8,22,4096,60.038,-0.001,24765.005350000003,26.18990081542993,24810.781700000003,-93.91351219989323,24902.334400000003,146.01829408909032,0,0,0,0,0,0,420.68144,-22.73496531079107,442.65392,-139.97358935046012,459.13328,96.69808708422904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,320,2014-01-28 18:00:18.917000000,2014-01-28 23:00:18.917000000,8,22,4096,60.038,0.0,24755.850080000004,26.42481351143357,24810.781700000003,-93.6728699259383,24902.334400000003,146.24747720714262,0,0,0,0,0,0,421.59696,-22.53443008249528,443.56944,-139.72148792060256,460.50656,96.9501885140866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,321,2014-01-28 18:00:18.933000000,2014-01-28 23:00:18.933000000,8,22,4096,60.041,0.003,24755.850080000004,26.65972620743721,24810.781700000003,-93.44368680788595,24902.334400000003,146.46520116929236,0,0,0,0,0,0,423.42800000000005,-22.345354010102103,444.48496000000006,-139.4006315553293,462.79536,97.31688150297032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,322,2014-01-28 18:00:18.950000000,2014-01-28 23:00:18.950000000,8,22,4096,60.041,0.0,24755.850080000004,26.90609805934346,24810.781700000003,-93.20304453393102,24902.334400000003,146.71730259914992,0,0,0,0,0,0,419.7659200000001,-22.081793424341928,442.65392,-139.29176957425443,459.13328,97.25958572345726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,323,2014-01-28 18:00:18.967000000,2014-01-28 23:00:18.967000000,8,22,4096,60.038,-0.003,24765.005350000003,27.13528117739579,24810.781700000003,-92.9853205717813,24893.17913,146.95794487310485,0,0,0,0,0,0,419.7659200000001,-21.69218212365297,442.65392,-138.99383152078642,458.67552000000006,97.61481955643836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,324,2014-01-28 18:00:18.983000000,2014-01-28 23:00:18.983000000,8,22,4096,60.039,0.001,24765.005350000003,27.38738260725335,24810.781700000003,-92.72175998602113,24902.334400000003,147.21577588091372,0,0,0,0,0,0,420.22368000000006,-21.46299900560064,442.65392,-138.68443431141577,459.13328,97.89556887605248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,325,2014-01-28 18:00:19,2014-01-28 23:00:19,8,22,4096,60.042,0.003,24765.005350000003,27.639484037110915,24810.781700000003,-92.47538813411488,24902.334400000003,147.4564181548687,0,0,0,0,0,0,420.68144,-21.354137024525784,442.65392,-138.40368499180167,460.50656,98.21642524132572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,326,2014-01-28 18:00:19.017000000,2014-01-28 23:00:19.017000000,8,22,4096,59.989,-0.053,24755.850080000004,27.42748965291251,24810.781700000003,-92.68165294036196,24902.334400000003,147.25015334862158,0,0,0,0,0,0,418.8504,-21.663534233896428,440.3651200000001,-138.7130822011723,458.21776000000006,97.87838014219852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,327,2014-01-28 18:00:19.033000000,2014-01-28 23:00:19.033000000,8,22,4096,60.01,0.021,24765.005350000003,27.65667277096484,24810.781700000003,-92.45246982230964,24902.334400000003,147.48506604462523,0,0,0,0,0,0,419.7659200000001,-21.19370884188915,443.11168,-138.2203384973598,460.50656,98.15912946181264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,328,2014-01-28 18:00:19.050000000,2014-01-28 23:00:19.050000000,8,22,4096,60.051,0.041,24755.850080000004,27.897315044919782,24810.781700000003,-92.21182754835468,24902.334400000003,147.71997874062885,0,0,0,0,0,0,421.59696,-20.981714457690742,444.0272000000001,-138.0255328470153,461.87984000000006,98.50863371684244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,329,2014-01-28 18:00:19.067000000,2014-01-28 23:00:19.067000000,8,22,4096,60.033,-0.018,24765.005350000003,28.13795731887473,24810.781700000003,-91.98264443030236,24893.17913,147.9548914366325,0,0,0,0,0,0,420.68144,-20.73534260578449,444.0272000000001,-137.70467648174207,461.87984000000006,98.70916894513825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,330,2014-01-28 18:00:19.083000000,2014-01-28 23:00:19.083000000,8,22,4096,60.042,0.009,24755.850080000004,28.390058748732294,24810.781700000003,-91.7305430004448,24893.17913,148.20699286649003,0,0,0,0,0,0,419.7659200000001,-20.43167497436516,444.48496000000006,-137.4525750518845,461.4220800000001,98.8466788159696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,331,2014-01-28 18:00:19.100000000,2014-01-28 23:00:19.100000000,8,22,4096,60.037,-0.005,24765.005350000003,28.60778271088201,24810.781700000003,-91.49563030444116,24902.334400000003,148.4361759845424,0,0,0,0,0,0,422.9702400000001,-20.20249185631283,445.85824,-137.14317784251386,464.16864,99.29931547412296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,332,2014-01-28 18:00:19.117000000,2014-01-28 23:00:19.117000000,8,22,4096,60.04,0.003,24755.850080000004,28.84842498483695,24801.62643,-91.26071760843752,24893.17913,148.67681825849732,0,0,0,0,0,0,421.1392,-19.950390426455265,446.316,-136.77075527567882,464.16864,99.3852591433926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,333,2014-01-28 18:00:19.133000000,2014-01-28 23:00:19.133000000,8,22,4096,60.04,0.0,24755.850080000004,29.066148946986665,24810.781700000003,-91.0315344903852,24893.17913,148.90027179859834,0,0,0,0,0,0,423.88576000000006,-19.812880555623867,447.2315200000001,-136.56449046943172,466.9152,99.7347633984224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,334,2014-01-28 18:00:19.150000000,2014-01-28 23:00:19.150000000,8,22,4096,60.039,-0.001,24755.850080000004,29.30679122094161,24810.781700000003,-90.81381052823548,24893.17913,149.12945491665067,0,0,0,0,0,0,423.88576000000006,-19.48056503444799,448.6048,-136.3410369293307,466.45744,99.90665073696164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,335,2014-01-28 18:00:19.167000000,2014-01-28 23:00:19.167000000,8,22,4096,60.039,0.0,24755.850080000004,29.54743349489656,24801.62643,-90.56170909837792,24893.17913,149.37582676855692,0,0,0,0,0,0,421.1392,-19.423269254934908,446.316,-136.1347721230836,465.08416000000005,99.97540567237736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,336,2014-01-28 18:00:19.183000000,2014-01-28 23:00:19.183000000,8,22,4096,60.039,0.0,24755.850080000004,29.788075768851503,24801.62643,-90.32106682442296,24893.17913,149.61646904251188,0,0,0,0,0,0,418.8504,-19.2055452927852,444.48496000000006,-135.93423689478783,462.79536,100.1587521668192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,337,2014-01-28 18:00:19.200000000,2014-01-28 23:00:19.200000000,8,22,4096,60.04,0.001,24755.850080000004,30.02871804280645,24801.62643,-90.07469497251672,24893.17913,149.8571113164668,0,0,0,0,0,0,420.22368000000006,-19.03365795424595,443.56944,-135.6420284192711,463.71088,100.5655522013621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,338,2014-01-28 18:00:19.217000000,2014-01-28 23:00:19.217000000,8,22,4096,60.039,-0.001,24737.53954,30.257901160858776,24801.62643,-89.84551185446439,24893.17913,150.07483527861655,0,0,0,0,0,0,420.68144,-18.695612855118764,445.40048,-135.26387627448474,465.08416000000005,100.80619447531704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,339,2014-01-28 18:00:19.233000000,2014-01-28 23:00:19.233000000,8,22,4096,60.04,0.001,24755.850080000004,30.487084278911105,24810.781700000003,-89.61059915846077,24893.17913,150.30974797462017,0,0,0,0,0,0,421.59696,-18.42059311345597,446.316,-135.00031568872458,465.99968,101.06975506107722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,340,2014-01-28 18:00:19.250000000,2014-01-28 23:00:19.250000000,8,22,4096,60.041,0.001,24755.850080000004,30.72772655286605,24801.62643,-89.38141604040841,24893.17913,150.5446606706238,0,0,0,0,0,0,419.7659200000001,-18.042440968669624,446.77376,-134.91437201945496,463.25312,101.07548463902852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,341,2014-01-28 18:00:19.267000000,2014-01-28 23:00:19.267000000,8,22,4096,60.039,-0.002,24755.850080000004,30.956909670918385,24801.62643,-89.15223292235609,24893.17913,150.77957336662746,0,0,0,0,0,0,421.1392,-17.784609960860752,447.68928000000005,-134.55340860852257,465.54192000000006,101.44790720586356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,342,2014-01-28 18:00:19.283000000,2014-01-28 23:00:19.283000000,8,22,4096,60.037,-0.002,24737.53954,31.209011100775943,24801.62643,-88.91159064840117,24884.02386,151.0202156405824,0,0,0,0,0,0,420.22368000000006,-17.69293671363982,446.77376,-134.3356846463728,465.54192000000006,101.6197945444028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,343,2014-01-28 18:00:19.300000000,2014-01-28 23:00:19.300000000,8,22,4096,60.038,0.001,24755.850080000004,31.42673506292565,24801.62643,-88.67094837444621,24893.17913,151.25512833658604,0,0,0,0,0,0,422.9702400000001,-17.47521275149011,447.68928000000005,-133.93461418978126,468.2884800000001,102.0953495143614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,344,2014-01-28 18:00:19.317000000,2014-01-28 23:00:19.317000000,8,22,4096,60.04,0.002,24737.53954,31.6673773368806,24801.62643,-88.4417652563939,24893.17913,151.49004103258966,0,0,0,0,0,0,421.1392,-17.234570477535165,446.77376,-133.8200226307551,466.45744,102.13545656002056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,345,2014-01-28 18:00:19.333000000,2014-01-28 23:00:19.333000000,8,22,4096,60.041,0.001,24737.53954,31.896560454932928,24801.62643,-88.21258213834153,24893.17913,151.719224150642,0,0,0,0,0,0,422.05472,-16.95382115792106,448.14704000000006,-133.47051837572528,467.83072,102.39901714578072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,346,2014-01-28 18:00:19.350000000,2014-01-28 23:00:19.350000000,8,22,4096,60.04,-0.001,24737.53954,32.13720272888788,24801.62643,-87.97193986438661,24884.02386,151.95986642459695,0,0,0,0,0,0,420.22368000000006,-16.79339297528443,445.85824,-133.4819775316279,464.6264000000001,102.53652701661213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,347,2014-01-28 18:00:19.367000000,2014-01-28 23:00:19.367000000,8,22,4096,60.038,-0.002,24737.53954,32.366385846940204,24801.62643,-87.74275674633428,24893.17913,152.19477912060057,0,0,0,0,0,0,421.59696,-16.46107745410855,446.316,-133.24133525767294,465.08416000000005,102.9261383173011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,348,2014-01-28 18:00:19.383000000,2014-01-28 23:00:19.383000000,8,22,4096,60.038,0.0,24737.53954,32.60702812089515,24801.62643,-87.4906553164767,24893.17913,152.43542139455553,0,0,0,0,0,0,420.22368000000006,-16.43242956435201,444.48496000000006,-133.15539158840332,463.71088,102.9948932527168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,349,2014-01-28 18:00:19.400000000,2014-01-28 23:00:19.400000000,8,22,4096,60.04,0.002,24737.53954,32.8476703948501,24801.62643,-87.25001304252177,24893.17913,152.6760636685105,0,0,0,0,0,0,420.22368000000006,-16.11157319907875,446.316,-132.70275493024997,465.54192000000006,103.23553552667174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,350,2014-01-28 18:00:19.417000000,2014-01-28 23:00:19.417000000,8,22,4096,60.039,-0.001,24737.53954,33.088312668805045,24801.62643,-87.02082992446944,24884.02386,152.9052467865628,0,0,0,0,0,0,418.39264,-16.05427741956567,444.0272000000001,-132.6511887286882,463.25312,103.35012708569788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,351,2014-01-28 18:00:19.433000000,2014-01-28 23:00:19.433000000,8,22,4096,60.038,-0.001,24737.53954,33.31749578685737,24801.62643,-86.7916468064171,24893.17913,153.14015948256645,0,0,0,0,0,0,420.68144,-15.664666118876708,445.85824,-132.26157742799924,465.54192000000006,103.79703416589994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,352,2014-01-28 18:00:19.450000000,2014-01-28 23:00:19.450000000,8,22,4096,60.04,0.002,24737.53954,33.55813806081232,24801.62643,-86.55100453246216,24893.17913,153.36934260061878,0,0,0,0,0,0,421.1392,-15.521426670094002,445.40048,-132.164174602827,465.08416000000005,104.01475812804964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,353,2014-01-28 18:00:19.467000000,2014-01-28 23:00:19.467000000,8,22,4096,60.04,0.0,24737.53954,33.787321178864644,24801.62643,-86.32182141440983,24884.02386,153.6099848745737,0,0,0,0,0,0,420.68144,-15.160463259161585,446.316,-131.8834252832129,464.6264000000001,104.16945673273496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,354,2014-01-28 18:00:19.483000000,2014-01-28 23:00:19.483000000,8,22,4096,60.038,-0.002,24737.53954,34.02796345281959,24801.62643,-86.08117914045489,24884.02386,153.84489757057736,0,0,0,0,0,0,418.8504,-15.07451958989196,444.0272000000001,-131.84331823755377,461.87984000000006,104.21529335634544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,355,2014-01-28 18:00:19.500000000,2014-01-28 23:00:19.500000000,8,22,4096,60.038,0.0,24737.53954,34.245687414969304,24792.47116,-85.85199602240256,24884.02386,154.07981026658098,0,0,0,0,0,0,419.7659200000001,-14.650530821495153,445.85824,-131.4708956707187,463.25312,104.55906803342394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,356,2014-01-28 18:00:19.517000000,2014-01-28 23:00:19.517000000,8,22,4096,60.04,0.002,24737.53954,34.48632968892425,24792.47116,-85.61135374844761,24884.02386,154.31472296258465,0,0,0,0,0,0,416.56160000000006,-14.661989977397766,442.65392,-131.3333857998873,460.96432,104.62782296883964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,357,2014-01-28 18:00:19.533000000,2014-01-28 23:00:19.533000000,8,22,4096,60.04,0.0,24737.53954,34.715512806976584,24801.62643,-85.38217063039528,24884.02386,154.53817650268564,0,0,0,0,0,0,416.56160000000006,-14.312485722367963,443.56944,-131.0640956361758,460.96432,104.82835819713544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
