index,magnitude,phase_angle,is_predicted
725,24673.453125,121.15765210172968,False
726,24673.453125,121.39829332656757,False
727,24673.453125,121.66759402516284,False
728,24673.453125,121.92542000595247,False
729,24673.453125,122.18898334564493,False
730,24673.486328125,122.45828404424019,True
731,24673.453125,122.68745055127246,False
732,24673.453125,122.93955283353763,False
733,24673.453125,123.19737881432727,False
734,24673.453125,123.46667951292254,False
735,24673.453125,123.71878179518771,False
736,24673.453125,123.9594230200256,False
737,24673.453125,124.20578794338796,False
738,24673.453125,124.4693512830804,False
739,24673.453125,124.72717726387005,False
740,24673.453125,124.96781848870793,False
741,24673.359375,125.19127495759408,True
742,24673.0859375,125.39757399128514,True
743,24673.453125,125.69547952212442,False
744,24673.453125,125.95904286181687,False
745,24673.453125,126.22832990003378,False
746,24673.453125,126.00487343114766,False
747,24675.935546875,125.28872809667182,True
748,24673.453125,126.5148153545808,False
749,24673.453125,126.75545657941869,False
750,24673.453125,127.02474361763562,False
751,24673.453125,127.28830695732807,False
752,24673.453125,127.52894818216596,False
753,24673.453125,127.76958940700385,False
754,24673.453125,128.0274153877935,False
755,24673.453125,128.26805661263137,False
756,24664.296875,128.52589625379935,False
757,24664.296875,128.77799853606453,False
758,24664.296875,129.04728557428146,False
759,24664.400390625,129.33375736845014,True
760,24664.296875,129.52856802395723,False
761,24655.142578125,129.7692092487951,False
762,24655.142578125,130.009850473633,False
763,24645.986328125,130.2562290573737,False
764,24645.986328125,130.51979239706617,False
765,24645.986328125,130.75469626300125,False
766,24645.986328125,131.0067985452664,False
767,24645.986328125,131.26462452605605,False
768,24645.986328125,131.53964892317578,False
769,24645.986328125,131.8089359613927,False
770,24645.986328125,132.06677560256068,False
771,24645.986328125,132.31887788482587,False
772,24645.953125,132.56524280818823,True
773,24627.67578125,132.8058840330261,False
774,24627.67578125,133.07517107124303,False
775,24644.666015625,133.12616526358636,True
776,24627.67578125,133.6080214491524,False
777,24645.986328125,133.8601237314176,False
778,24645.986328125,134.1351481285373,False
779,24627.8203125,134.4337093575369,True
780,24645.986328125,134.6966443198257,False
781,24655.142578125,134.99459083180002,False
782,24671.6875,135.02897400408185,True
783,24664.296875,135.58473283646745,False
784,24673.453125,135.86548093211167,False
785,24673.453125,136.14622902775588,False
786,24673.453125,136.43843818082735,False
787,24673.453125,136.696264161617,False
788,24682.607421875,136.97702591763954,False
789,24682.607421875,137.24631295585647,False
790,24673.384765625,137.50442580459125,True
791,24682.607421875,137.80780914714487,False
792,24691.763671875,138.10001830021636,False
793,24691.763671875,138.37504269733608,False
794,24691.763671875,138.6557907929803,False
795,24700.91796875,138.9250778311972,False
796,24700.91796875,139.20010222831695,False
797,24700.91796875,139.46938926653388,False
798,24700.91796875,139.73867630475078,False
799,24700.91796875,140.019424400395,False
800,24700.91796875,140.28871143861193,False
801,24700.91796875,140.5465510797799,False
802,24700.91796875,140.81583811799683,False
803,24700.91796875,141.09658621364102,False
804,24700.91796875,141.38879536671251,False
805,24700.91796875,141.65808240492944,False
806,24700.91796875,141.46900910832514,False
807,24700.91796875,141.7268350891148,False
808,24700.91796875,141.99613578771005,False
809,24700.91796875,142.26542282592698,False
810,24691.763671875,142.53470986414388,False
811,24673.455078125,142.8042974306843,True
812,24700.91796875,143.08474499800502,False
813,24700.91796875,143.33684728027018,False
814,24700.91796875,143.60614797886547,False
815,24700.91796875,143.87543501708237,False
816,24700.91796875,144.1447220552993,False
817,24700.91796875,144.41974645241902,False
818,24700.91796875,144.68903349063595,False
819,24700.91796875,144.9468594714256,False
820,24700.91796875,145.2276075670698,False
821,24700.91796875,145.508355662714,False
822,24700.91796875,145.78911741873654,False
823,24700.91796875,146.0354823420989,False
824,24700.91796875,146.30476938031583,False
825,24700.91796875,146.56833272000827,False
826,24700.91796875,146.82615870079792,False
827,24700.91796875,147.0897220404904,False
828,24700.91796875,147.3590090787073,False
829,24700.91796875,147.62830977730255,False
830,24700.91796875,147.8861357580922,False
831,24691.763671875,148.13823804035738,False
832,24691.763671875,148.40752507857428,False
833,24691.763671875,148.6768121167912,False
834,24700.91796875,148.94611281538647,False
835,24719.2265625,149.21514030641495,True
836,24746.6875,149.48358040117478,True
837,24783.298828125,149.75117355247755,True
838,24710.07421875,150.057644140536,False
839,24710.07421875,150.32693117875294,False
840,24710.07421875,150.5962318773482,False
841,24719.228515625,150.87697997299242,False
842,24719.228515625,151.14626701120932,False
843,24719.228515625,151.41555404942625,False
844,24719.228515625,151.70776320249774,False
845,24728.384765625,151.97705024071465,False
846,24728.384765625,152.23488988188265,False
847,24728.384765625,152.4984532215751,False
848,24728.384765625,152.75627920236474,False
849,24728.384765625,153.03702729800895,False
850,24728.384765625,153.30631433622585,False
851,24737.5390625,153.58706243187007,False
852,24755.919921875,153.87895739623974,True
853,24737.5390625,154.11991280977944,False
854,24737.5390625,154.3777524509474,False
855,24728.384765625,154.63557843173706,False
856,24737.5390625,154.89914177142953,False
857,24737.5390625,155.16842880964643,False
858,24737.5390625,155.42625479043608,False
859,24737.5390625,155.6669096756523,False
860,24737.5390625,155.93619671386924,False
861,24737.5390625,156.20548375208617,False
862,24737.5390625,156.4690470917786,False
863,24737.5390625,156.72687307256825,False
864,24737.505859375,156.97896169445508,True
865,24737.5390625,157.25972345047762,False
866,24740.8515625,158.06751626323668,True
867,24737.5390625,157.31701507723568,False
868,24737.5390625,157.59777683325822,False
869,24737.5390625,157.8498791155234,False
870,24737.5390625,158.10770509631305,False
871,24737.5390625,158.37699213452996,False
872,24737.5390625,158.65774023017417,False
873,24737.5390625,158.91557987134215,False
874,24737.5390625,159.16768215360733,False
875,24737.5390625,159.43696919182423,False
876,24755.849609375,159.70625623004116,False
877,24737.5390625,159.96981956973363,False
878,24737.5390625,160.22764555052325,False
879,24737.5390625,160.48548519169125,False
880,24737.5390625,160.73757381357808,False
881,24737.505859375,160.98391141618376,True
882,24737.5390625,161.2589767944385,False
883,24737.5390625,161.51680277522814,False
884,24737.5390625,161.78608981344507,False
885,24737.5390625,162.0668379090893,False
886,24737.5390625,162.34758600473347,False
887,24755.849609375,162.62833410037769,False
888,24755.849609375,162.88617374154566,False
889,24755.849609375,163.1554607797626,False
890,24755.849609375,163.42474781797952,False
891,24755.849609375,163.69977221509924,False
892,24755.849609375,163.97479661221897,False
893,24755.849609375,164.24982100933872,True
894,24755.849609375,164.5362928035074,False
895,24755.849609375,164.81704089915158,False
896,24755.849609375,165.0977889947958,False
897,24755.849609375,165.36707603301272,False
898,24765.005859375,165.6478241286569,False
899,24765.005859375,165.9171248272522,False
900,24765.005859375,166.1864118654691,False
901,24765.005859375,166.4671599611133,False
902,24765.005859375,166.73644699933024,False
903,24765.005859375,167.00573403754714,False
904,24765.005859375,167.27502107576407,True
905,24765.005859375,167.55004547288382,False
906,24765.005859375,167.81933251110073,False
907,24765.005859375,168.10581796564776,False
908,24765.005859375,168.3693813053402,False
909,24755.849609375,168.63866834355713,False
910,24737.572265625,168.91399326900034,True
911,24710.2109375,169.19567027037166,True
912,24765.005859375,169.42934470225615,False
913,24765.005859375,169.6986454008514,False
914,24755.849609375,169.95647138164105,False
915,24755.849609375,170.23721947728524,False
916,24765.150390625,170.54058915946052,True
917,24765.005859375,170.77580721409743,False
918,24755.849609375,171.03935689341154,False
919,24755.849609375,171.32010498905575,False
920,24765.11328125,171.61775097270657,True
921,24755.849609375,171.81858585506163,False
922,24758.3046875,172.53475851029413,True
923,24766.7421875,173.46826778491646,True
924,24737.5390625,172.60926221376064,False
925,24737.5390625,172.87854925197755,False
926,24737.5390625,172.67801489794599,False
927,24737.5390625,172.94731559654124,False
928,24737.5390625,173.2051415773309,False
929,24737.5390625,173.4858896729751,False
930,24737.5390625,173.74945301266754,False
931,24737.5390625,174.01874005088447,False
932,24737.57421875,174.29375078762587,True
933,24737.5390625,174.54012937136656,False
934,24737.5390625,174.77504689767997,False
935,24737.5390625,175.05579499332418,False
936,24728.384765625,175.31935833301662,False
937,24728.384765625,175.58864537123355,False
938,24728.384765625,175.8464713520232,False
939,24737.5390625,176.12721944766741,False
940,24737.5390625,176.3850590888354,False
941,24728.251953125,176.6202771434723,True
942,24728.384765625,176.90644840931748,False
943,24728.384765625,177.17001174900994,False
944,24728.384765625,177.42783772979956,False
945,24737.5390625,177.68567737096754,False
946,24728.384765625,177.93777965323272,False
947,24728.384765625,178.20706669144965,False
948,24728.384765625,178.47635372966656,False
949,24728.384765625,178.75710182531077,False
950,24728.384765625,179.00920410757595,False
951,24728.384765625,179.27849114579286,False
952,24728.384765625,179.53633078696086,False
953,24728.384765625,179.78843306922602,False
954,24728.384765625,-179.9316621361212,False
955,24728.384765625,-179.66237509790426,False
956,24728.384765625,-179.4045491171146,False
957,24728.384765625,-179.14098577742217,False
958,24728.384765625,-178.87169873920524,False
959,24719.228515625,-178.61385909803727,False
960,24719.228515625,-178.34457205982034,False
961,24719.228515625,-178.0810087201279,False
962,24719.1953125,-177.82316907895992,True
963,24719.228515625,-177.5653567585486,False
964,24719.228515625,-177.29033236142888,False
965,24719.228515625,-177.02104532321195,False
966,24719.228515625,-176.76320568204397,False
967,24719.228515625,-176.50537970125433,False
968,24719.228515625,-176.2418163615619,False
969,24719.228515625,-175.98399038077224,False
970,24710.07421875,-175.70324228512803,False
971,24691.912109375,-175.39923056517077,True
972,24710.07421875,-175.1818393042676,False
973,24719.228515625,-174.92401332347796,False
974,24736.001953125,-174.92973702200243,True
975,24710.07421875,-174.41408506042313,False
976,24710.07421875,-174.1505217207307,False
977,24710.07421875,-173.91560419441728,False
978,24700.91796875,-173.65205451510317,False
979,24682.775390625,-173.35954483370818,True
980,24700.91796875,-173.13065153424273,False
981,24700.91796875,-172.88428661088037,False
982,24700.91796875,-172.61499957266344,False
983,24700.91796875,-172.34569887406818,False
984,24700.91796875,-172.064950778424,False
985,24700.91796875,-171.78420268277978,False
986,24700.91796875,-171.97327597938406,False
987,24700.91796875,-171.71544999859444,False
988,24700.91796875,-171.4404256014747,False
989,24700.91796875,-171.17113856325778,False
990,24700.91796875,-170.8846667690891,False
991,24700.91796875,-170.61536607049382,False
992,24710.07421875,-170.32317057780068,False
993,24700.91796875,-170.0309614247292,False
994,24700.91796875,-169.74447597018218,False
995,24700.91796875,-169.4522668171107,False
996,24700.91796875,-169.1715187214665,False
997,24710.07421875,-168.90223168324957,False
998,24710.07421875,-168.62148358760538,False
999,24710.07421875,-168.3521828890101,False
1000,24710.07421875,-168.06571109484145,False
1001,24710.07421875,-167.78496299919723,False
1002,24710.07421875,-167.49275384612574,False
1003,24710.150390625,-167.189083635627,True
1004,24710.07421875,-166.94271871226462,False
1005,24719.228515625,-166.65050955919313,False
